ID,CoasterName,Park,City,State,Country,Status,OpSince,OpUntil,Type,Scale,Design,Length,Height,Drop,Speed,Inversions,Vertical,Duration
16226,Mountain Scenic Railway,Liverpool,Merseyside,England,United Kingdom,Operated,1913-05,1913-10,Wood,,Sit Down,,,,,0,,
16229,Fantawild,Zhongmu,Zhengzhou,Henan,China,Under Construction,,,,,,,,,,,,
16230,unknown,Zhongmu,Zhengzhou,Henan,China,Under Construction,,,Steel,Family,Sit Down,,,,,0,,
16232,unknown,Jiujiang,Wuhu,Anhui,China,Operating,2017,,Steel,Thrill,Sit Down,,,,,0,,
16234,Roller Coaster / Американская Горка,CKALand,Khabarovsk,Khabarovsk,Russia,Operating,2015,,Steel,Family,Sit Down,,,,,0,,
16236,unknown,City Park,Khabarovsk,Khabarovsk,Russia,Operating,2017,,Steel,Family,Sit Down,,,,,0,,
16241,Quvnoq Tepalik,Ashxobod Sayilgohi,Yashnobod,Tashkent City,Uzbekistan,Operating,2018-04-30,,Steel,Family,Sit Down,,,,,0,,
16243,Train Roller Coaster,TurtleBoo,Spring Valley,New York,United States,Operating,2017-06,,Steel,Kiddie,Sit Down,,,,,0,,
16244,Groovy Train,America's Fun Park,Branson,Missouri,United States,Operated,2018-06-08,2018-07,Steel,Thrill,Sit Down,1148.3,32.8,,,0,,1:20
16246,Dragon Coaster,Castle Fun Center,Chester,New York,United States,Operating,2018,,Steel,Family,Sit Down,,,,,0,,
16250,Little Dipper,Lakeview Park,Dracut,Massachusetts,United States,Operated,,,Steel,Kiddie,Sit Down,,,,,0,,
16251,Deep-Dip Coaster,Lakeview Park,Dracut,Massachusetts,United States,Operated,1928,1938,Wood,Thrill,Sit Down,2000,70,,,0,,
16252,Figure Eight,Lakeview Park,Dracut,Massachusetts,United States,Operated,1906-05-30,1927,Wood,,Sit Down,,,,,0,,
16253,unknown,Lakeview Park,Dracut,Massachusetts,United States,Operated,,,Wood,,Sit Down,,,,,0,,
16255,Millennium Force,Askari Islands of Fun,Karachi,Sindh,Pakistan,SBNO,,2019,Steel,Extreme,Sit Down,,,,,1,,
16256,Pomme,Antibes Land,Antibes,Provence-Alpes-Côte d'Azur,France,Operating,2003,,Steel,Family,Sit Down,,,,,0,,
16257,Turtle's Coaster,Antibes Land,Antibes,Provence-Alpes-Côte d'Azur,France,Operating,2018,,Steel,Family,Sit Down,360.9,,,,0,,
16258,Tornado,Highland Park,Avon,Massachusetts,United States,Operated,1929,1940,Wood,,Sit Down,,,,,0,,
16259,Funland Theme Park,Weston-Super-Mare,Somerset,England,United Kingdom,Operating,2013,,,,,,,,,,,
16260,Wild Mouse,Weston-Super-Mare,Somerset,England,United Kingdom,Operated,2018,2019,Steel,Thrill,Sit Down,,,,,0,,
16262,Crash Test,South Shields,Tyne and Wear,England,United Kingdom,Operated,,,Steel,Thrill,Sit Down,,,,,0,,
16264,Vroom,Leolandia,Capriate San Gervasio,Lombardy,Italy,Operating,2018-08-01,,Steel,Family,Sit Down,1148.3,22.9,,,0,,
16266,Fruit Worm Coaster / 果虫滑车,Panyu,Guangzhou,Guangdong,China,Operating,2018,,Steel,Family,Sit Down,,,,,0,,
16268,unknown,Huichuan,Zunyi,Guizhou,China,Operated,,,Steel,Family,Sit Down,,,,,0,,
16270,Happy Roller Coaster / 快乐过山车,Meilan,Haikou,Hainan,China,Operating,2018,,Steel,Thrill,Sit Down,,,,,0,,
16271,unknown,Tokiwa Park,Ube,Yamaguchi,Japan,Operated,1958,1965,Steel,,Sit Down,,,,,0,,
16273,Ladybug Coaster / てんとう虫コースター,Marchen Mura,Takeo,Saga,Japan,Operating,2011,,Steel,Family,Sit Down,,,,,0,,
16277,Volldampf,Erlebnispark Tripsdrill,Cleebronn,Baden-Württemberg,Germany,Operating,2020-06-26,,Steel,Family,Sit Down,820.2,72.2,,37.3,0,,
16279,Mini Roller Coaster,Sun Park,Chaoyang,Beijing,China,Operating,2018,,Steel,Family,Sit Down,,,,,0,,
16280,Trampolino-Coaster,Trampolino Familien- und Freizeitpark,Andernach,Rhineland-Palatinate,Germany,Operating,2018-05-05,,Steel,Thrill,Sit Down,,,,,0,,
16281,Wacky Worm,Weston-Super-Mare,Somerset,England,United Kingdom,Operated,2018,2019,Steel,Family,Sit Down,,,,,0,,
16283,Slittovia,Bosco Gurin,Bosco/Gurin,Ticino,Switzerland,Under Construction,,,Steel,Thrill,Sit Down,,,,,0,,
16285,unknown,Eden Park,Livorno,Tuscany,Italy,Operated,1892-07-05,1918,Wood,,Sit Down,,,,,0,,
16287,Montagne Russa,Esposizione d'Arte Decorativa Moderna,Turin,Piedmont,Italy,Operated,1902-04,1902-11,Wood,,Sit Down,,,,,0,,
16289,Crazy Taxi Coaster,Trans Studio Mini,Banjarmasin,South Kalimantan,Indonesia,Operating,2018-07-27,,Steel,Family,Sit Down,,,,,0,,
16291,Crazy Taxi Coaster,Trans Studio Mini,Bogor,West Java,Indonesia,Operating,2018,,Steel,Family,Sit Down,,,,,0,,
16293,Topsy Turvy,Birkenhead,Merseyside,England,United Kingdom,Operated,,,Wood,Extreme,Sit Down,,,,,1,,
16294,unknown,Lakeside Amusement Park,Denver,Colorado,United States,Under Construction,,,Steel,Thrill,Sit Down,,,,,0,,
16303,Long Tom Toboggan,Misty Mountain,Sabie,Mpumalanga,South Africa,Operating,2016-03,,Steel,Thrill,Sit Down,5577.4,,,28,0,,
16304,Orient Express,Grady's Family Fun Park,Bloomington,Illinois,United States,Operating,2019,,Steel,Family,Sit Down,,,,,0,,
16308,Vertical Roller Coaster / 垂直过山车,Puding,Anshun,Guizhou,China,Operating,2018,,Steel,Extreme,Sit Down,2690.3,196.8,161.7,63.4,1,90,
16309,GSC-24A,Torch Hi-tech Industrial Development Zone,Zhongshan,Guangdong,China,In Production,,,,,,,,,,,,
16310,Broken Rail Roller Coaster / 断轨过山车,Puding,Anshun,Guizhou,China,Operating,2018,,Steel,Extreme,Sit Down,2539.4,131.2,,55.3,5,,
16312,Custom,Torch Hi-tech Industrial Development Zone,Zhongshan,Guangdong,China,In Production,,,,,,,,,,,,
16313,Eleventh Roller Coaster / 十一环过山车,Puding,Anshun,Guizhou,China,Under Construction,,,Steel,Extreme,Sit Down,3346.5,,,,,,
16314,Hanging Roller Coaster / 悬挂过山车,Puding,Anshun,Guizhou,China,Operating,2018,,Steel,Extreme,Inverted,2280.2,127.6,,54.7,4,,
16315,Motorcycle Roller Coaster / 摩托过山车,Puding,Anshun,Guizhou,China,Operating,2018,,Steel,Thrill,Sit Down,,,,,0,,
16316,Mine Roller Coaster / 矿山过山车,Puding,Anshun,Guizhou,China,Under Construction,,,Steel,Thrill,Sit Down,,,,,0,,
16317,Family Roller Coaster / 家庭过山车,Puding,Anshun,Guizhou,China,Operating,2018,,Steel,Family,Sit Down,,,,,0,,
16318,Super Roller Coaster / 超炫过山车,Puding,Anshun,Guizhou,China,Operating,2018,,Steel,Extreme,Sit Down,1286.1,59,,,1,,
16319,Train Type Spin Trochlear / 列式自旋滑车,Puding,Anshun,Guizhou,China,Operating,2018,,Steel,Family,Sit Down,,,,,0,,
16320,ZXC-16A,Torch Hi-tech Industrial Development Zone,Zhongshan,Guangdong,China,In Production,,,,,,,,,,,,
16324,Dragon Coaster,Youth Park,Rustavi,Kvemo Kartli,Georgia,Operating,2009,,Steel,Family,Sit Down,,,,,0,,
16325,Gold Rush,Family Park,Monts,Centre-Val de Loire,France,Operating,2020-07-01,,Steel,Thrill,Sit Down,,21.3,,,0,,
16326,Family Coaster,Family Park,Monts,Centre-Val de Loire,France,Operating,2020-07-01,,Steel,Family,Sit Down,452.8,12.3,,,0,,0:55
16327,unknown,Parc Astérix,Plailly,Hauts-de-France,France,Under Construction,,,Steel,Extreme,Sit Down,3526.9,167.3,,66.5,3,101,2:03
16342,Tatrabob,Bakuriani Ski Resort,Borjomi,Samtskhe-Javakheti,Georgia,Operating,2016,,Steel,Thrill,Sit Down,4461.9,,,,0,,
16343,Wandering Oaken’s Sliding Sleighs,Islands,New Territories,Hong Kong,China,Under Construction,,,Steel,,Sit Down,,,,,0,,
16349,Copperhead Strike,Carowinds,Charlotte,North Carolina,United States,Operating,2019-03-23,,Steel,Extreme,Sit Down,3255,82,,50,5,,2:24
